year,stock_code,company_name,industry,industry_code,revenue,receivables,gross_profit,operating_income,total_assets,current_assets,ppe,total_liabilities,net_income,operating_cash_flow,matched_accounts,missing_optional_accounts
2019,002900,TYM,Manufacturing,29210.0,617355468463.0,113304125805.0,100990995918.0,13702069676.0,628615584124.0,394280837478.0,200757515030.0,481506603760.0,5224426435.0,16274904922.0,,
2020,002900,TYM,Manufacturing,29210.0,713300783396.0,101241082576.0,125070729076.0,29086927861.0,656859440050.0,406652440244.0,212706863870.0,486125601885.0,6416878425.0,55636850625.0,,
2021,002900,TYM,Manufacturing,29210.0,841455916467.0,102181831507.0,157657601506.0,35264240176.0,707428247565.0,410107503614.0,252156267831.0,458227292748.0,39502410981.0,36552742168.0,,
2022,002900,TYM,Manufacturing,29210.0,1166138766862.0,131815474766.0,273881833597.0,122015643800.0,782128426554.0,473214647112.0,256670310148.0,447666197323.0,98186110279.0,20674187046.0,,
2023,002900,TYM,Manufacturing,29210.0,836475030282.0,113790637676.0,222723425080.0,76461605327.0,849110905422.0,516796324494.0,266974034947.0,466443819251.0,60426831559.0,15065238926.0,,
2024,002900,TYM,Manufacturing,29210.0,788790147164.0,69747583321.0,168365392624.0,16080371733.0,836567835684.0,473248817594.0,291184193482.0,429733832221.0,18209004495.0,89774181658.0,,
2019,002920,유성기업,Manufacturing,303.0,259585534408.0,44463909688.0,21142500742.0,10843513924.0,396398403433.0,211529867621.0,84594287082.0,90542759500.0,19032126379.0,30886229640.0,,
2020,002920,유성기업,Manufacturing,303.0,241545669236.0,45186535897.0,9705288433.0,-1513823202.0,411316942346.0,198482875120.0,106878706918.0,116177970037.0,-2972498187.0,23540996261.0,,
2021,002920,유성기업,Manufacturing,303.0,276391974385.0,47976766038.0,20105857418.0,7459015090.0,409968041215.0,176816238429.0,109875019526.0,104854260807.0,10346413405.0,12731300015.0,,
2022,002920,유성기업,Manufacturing,303.0,296756353988.0,41882358910.0,19647978508.0,6726401302.0,427046002236.0,201036538640.0,108854080799.0,99811962683.0,22144843478.0,25340321291.0,,
2023,002920,유성기업,Manufacturing,303.0,311469920690.0,44031937660.0,22810160939.0,8019390028.0,439604034118.0,190229994310.0,118453350946.0,104498591908.0,13754878945.0,21271704807.0,,
2024,002920,유성기업,Manufacturing,303.0,324603324420.0,41381063039.0,15787094321.0,-473712416.0,437508359877.0,205082884796.0,111062567403.0,109496384588.0,-6807745273.0,37190749746.0,,
2019,002960,한국쉘석유,Manufacturing,19221.0,211845124856.0,28000734716.0,75324894574.0,25674570820.0,141114506335.0,110606229869.0,24760623121.0,43195103685.0,21026586664.0,25809950296.0,,
2020,002960,한국쉘석유,Manufacturing,19221.0,200334946945.0,26206998076.0,77221103228.0,30986415678.0,148607730718.0,120253033729.0,24071487379.0,50491876772.0,21010633246.0,42498268234.0,,
2021,002960,한국쉘석유,Manufacturing,19221.0,241388074436.0,29949445491.0,84117811741.0,38045978839.0,165711579705.0,138638222163.0,21822821042.0,56156826918.0,29045945812.0,24681581773.0,,
2022,002960,한국쉘석유,Manufacturing,19221.0,301642199205.0,36249533407.0,87332461334.0,35071601445.0,172340453951.0,144822868003.0,21982171339.0,59384706208.0,26721326526.0,15393720975.0,,
2023,002960,한국쉘석유,Manufacturing,19221.0,320486205004.0,36370473935.0,100193913662.0,42296587917.0,188371616567.0,159137348964.0,22662562237.0,62221361302.0,37379114562.0,43288467195.0,,
2024,002960,한국쉘석유,Manufacturing,19221.0,327169149754.0,40021775023.0,103586487382.0,45955067339.0,191296096831.0,157856833443.0,26483674008.0,64020495113.0,36654972144.0,33646757503.0,,
2019,002990,금호건설,Construction,41112.0,1597734215012.0,307816618534.0,115790439713.0,55476655308.0,1337430597464.0,1014258293796.0,39492715149.0,960937993615.0,11717127204.0,62289686925.0,,
2020,002990,금호건설,Construction,41112.0,1829579064933.0,321782843767.0,150272758479.0,81217411079.0,1377242594074.0,781584987066.0,35875228840.0,986951983186.0,26424371637.0,105259135834.0,,
2021,002990,금호건설,Construction,41112.0,2065076215393.0,285327629033.0,191596048875.0,111591652916.0,1735985668782.0,989098097931.0,34217019957.0,1083164233858.0,148124651759.0,181187510901.0,,
2022,002990,금호건설,Construction,41112.0,2048507174841.0,254147417796.0,138187883678.0,55946616129.0,1691163707318.0,1052601903018.0,33969478341.0,1147826599507.0,20751613866.0,57060137350.0,,
2023,002990,금호건설,Construction,41112.0,2217626015573.0,465406960285.0,97072184260.0,21804193710.0,1692362777882.0,1145157097104.0,29516493060.0,1222548339400.0,746269594.0,-154539408038.0,,
2024,002990,금호건설,Construction,41112.0,1914191087195.0,387170969271.0,-94374519290.0,-181828149572.0,1552771308059.0,975826697352.0,8148886504.0,1327331892723.0,-228542567313.0,80299429814.0,,
2019,003000,부광약품,Manufacturing,212.0,168193616060.0,102802663530.0,84248782381.0,9537426721.0,388534557104.0,186397967479.0,128809266761.0,62048555734.0,-7434843163.0,-23407507615.0,,
2020,003000,부광약품,Manufacturing,212.0,169659753508.0,103675365820.0,71641215304.0,4028150006.0,400968741555.0,248209344942.0,104618506966.0,129777604981.0,-10104662061.0,723168741.0,,
2021,003000,부광약품,Manufacturing,212.0,182491221467.0,90428231766.0,75757983531.0,5621880941.0,397416583050.0,220095332335.0,122935755568.0,117355699917.0,-2796797665.0,26542842696.0,,
2022,003000,부광약품,Manufacturing,212.0,190909364530.0,87950195142.0,79428809115.0,-230635598.0,400929188514.0,218741258542.0,121911987933.0,129081732482.0,-4248677024.0,16461450021.0,,
2023,003000,부광약품,Manufacturing,212.0,125928240771.0,35729276953.0,47073516017.0,-37496760003.0,429017049398.0,254178522748.0,120981396920.0,194752377153.0,-34406512167.0,-9361822427.0,,
2024,003000,부광약품,Manufacturing,212.0,160086870107.0,23558840664.0,74343167780.0,1617661424.0,373180311828.0,203739430076.0,140417070677.0,129034731764.0,-3458761838.0,34361977014.0,,
2019,003010,혜인,Wholesale/Retail,465.0,260857962366.0,34133420201.0,39999318144.0,11803676728.0,218339706970.0,129825892868.0,77989245848.0,122794997815.0,4247862776.0,26473772579.0,,
2020,003010,혜인,Wholesale/Retail,465.0,217540949889.0,43498173297.0,34176144239.0,8819184380.0,207882894058.0,123496293562.0,72077488539.0,109699110504.0,4815521110.0,19184940995.0,,
2021,003010,혜인,Wholesale/Retail,465.0,206355705097.0,41393931555.0,35199127324.0,9063861690.0,194738254040.0,115179184379.0,67751873547.0,92754854849.0,4900986362.0,23597853234.0,,
2022,003010,혜인,Wholesale/Retail,465.0,178029520688.0,44284781894.0,28411810448.0,2682218552.0,240522145627.0,164239140493.0,64676963872.0,132475114237.0,-2074104566.0,6547731320.0,,
2023,003010,혜인,Wholesale/Retail,465.0,276080698891.0,52086174686.0,37874625310.0,9142102686.0,253960586979.0,176765036631.0,64032408479.0,139149134648.0,7404407309.0,-1813070716.0,,
2024,003010,혜인,Wholesale/Retail,465.0,248825923748.0,61364642832.0,46393714589.0,14157545456.0,262939817516.0,185817238552.0,63754213596.0,142673830031.0,7274399159.0,-21273866015.0,,
2019,003060,에이프로젠바이오로직스,Manufacturing,212.0,50903820545.0,93075003700.0,20558478311.0,-1960392122.0,365282978145.0,213546101065.0,20372952316.0,17646006977.0,-3466524116.0,713734017.0,,
2020,003060,에이프로젠바이오로직스,Manufacturing,212.0,53319976202.0,119490405903.0,23200975667.0,-2605967402.0,615309133785.0,336522783534.0,19800749352.0,16952930069.0,18917569957.0,8088157752.0,,
2021,003060,에이프로젠바이오로직스,Manufacturing,212.0,56481701589.0,215754832411.0,25444914832.0,-3799173381.0,614621102537.0,353474277990.0,18856619860.0,17440224078.0,9151011432.0,-6226540188.0,,
2022,003060,에이프로젠바이오로직스,Manufacturing,212.0,65190359336.0,82059554999.0,27286166920.0,-5430302001.0,676103351219.0,240608129118.0,323773106581.0,173729691936.0,5583620099.0,25728188308.0,,
2023,003060,에이프로젠바이오로직스,Manufacturing,212.0,87363627712.0,23373059561.0,-11663481452.0,-57477960970.0,589396664797.0,84857286038.0,318211931122.0,220705187059.0,-115330071228.0,-33650775383.0,,
2024,003060,에이프로젠바이오로직스,Manufacturing,212.0,67378141310.0,22971682216.0,-7578941640.0,-52823131512.0,590984471828.0,115200392568.0,321458425216.0,212293831663.0,-104979607721.0,-30996492833.0,,
2019,003070,코오롱글로벌,Construction,41221.0,3484145937699.0,347155153301.0,371834515568.0,125551953688.0,2205364574512.0,993943531192.0,369433178829.0,1750352151584.0,33589059878.0,148211908960.0,,
2020,003070,코오롱글로벌,Construction,41221.0,3928224323173.0,375381182672.0,424609022514.0,176349970997.0,2469880906724.0,1115935970115.0,413163956497.0,1983579090613.0,80492183073.0,301633105436.0,,
2021,003070,코오롱글로벌,Construction,41221.0,4749508021023.0,537380680549.0,530119780878.0,241515934058.0,2575745971605.0,1170523284069.0,402241838823.0,1962370838378.0,136960474296.0,199351271771.0,,
2022,003070,코오롱글로벌,Construction,41221.0,2602076874673.0,393072753100.0,329004928372.0,166687315258.0,2834147586184.0,1801559418189.0,223081052859.0,2270737072633.0,142130138551.0,243898466298.0,,
2023,003070,코오롱글로벌,Construction,41221.0,2663480259991.0,649300261107.0,176020941300.0,12788879964.0,2571300487925.0,1456081496381.0,244399464557.0,2017469542758.0,-117145427.0,-148359685900.0,,
2024,003070,코오롱글로벌,Construction,41221.0,2911960747188.0,660077601932.0,131883487387.0,-56668787248.0,2719945901907.0,1586961773645.0,242593145048.0,2123999589045.0,22516469837.0,-213267047443.0,,
2019,003080,SB성보,Manufacturing,2032.0,41863997583.0,2894303415.0,8467744621.0,-4353008993.0,172441359723.0,94100691517.0,42076193049.0,25812627236.0,-2868490567.0,-3699046995.0,,
2020,003080,SB성보,Manufacturing,2032.0,51733628517.0,2746614993.0,9577999737.0,-3712416585.0,159209819595.0,82771649280.0,42629154251.0,22532878958.0,-6003951813.0,-402529451.0,,
2021,003080,SB성보,Manufacturing,2032.0,57675736223.0,3564559365.0,14508632997.0,1038402940.0,172156874269.0,90108115517.0,42317258126.0,36424835178.0,1280616310.0,11298206370.0,,
2022,003080,SB성보,Manufacturing,2032.0,66379257981.0,4972974755.0,17906877637.0,1904947045.0,170785287337.0,87306335639.0,41356537396.0,33383212096.0,3936366206.0,-3657304036.0,,
2023,003080,SB성보,Manufacturing,2032.0,62612439874.0,5546404536.0,17537853798.0,201041362.0,165627371912.0,82853943711.0,40166546333.0,33110290058.0,1163430847.0,-1779718819.0,,
2024,003080,SB성보,Manufacturing,2032.0,59837932666.0,5629398229.0,15500892141.0,-2930119648.0,216746717512.0,67393794112.0,90031667063.0,91444010113.0,-3644166613.0,-3259883412.0,,
2023,003090,대웅,Manufacturing,212.0,59221800.0,223029160659.0,1813841462124.0,195606282852.0,2359277174097.0,862545145631.0,727909821619.0,922478396685.0,191438974294.0,205654597633.0,,
2019,003100,선광,Transportation,52942.0,144994753404.0,23753436487.0,39446087173.0,24254814094.0,709957771107.0,54478363314.0,424864140372.0,402950000616.0,5086401597.0,44907439650.0,,
2020,003100,선광,Transportation,52942.0,151729445337.0,24345421426.0,41474647884.0,28581656214.0,705889880993.0,88569826731.0,403901358162.0,400608487418.0,6824765540.0,55518357626.0,,
2021,003100,선광,Transportation,52942.0,162739217097.0,26336102855.0,46815995881.0,32163554969.0,689325920040.0,103203351746.0,381011508855.0,361428425490.0,24033559913.0,58047455278.0,,
2022,003100,선광,Transportation,52942.0,172141436308.0,23093407479.0,48010922026.0,26761774363.0,634632160052.0,78632924317.0,360995010362.0,293046534025.0,14691300994.0,50672193082.0,,
2023,003100,선광,Transportation,52942.0,185300554838.0,28086885188.0,56954164112.0,39087432544.0,639428048786.0,86754214874.0,319846676951.0,277003384434.0,29836757952.0,60303881319.0,,
2024,003100,선광,Transportation,52942.0,186752030108.0,25903947774.0,56551487140.0,36374328619.0,659569508080.0,101054692110.0,328096955478.0,262489992921.0,28298497727.0,71064303635.0,,
2019,003120,일성아이에스,Manufacturing,212.0,48411627883.0,15088876358.0,18165361694.0,-1257117372.0,369516178570.0,272440820487.0,23984421812.0,24026726022.0,6718550361.0,4388672710.0,,
2020,003120,일성아이에스,Manufacturing,212.0,40600732254.0,13265940087.0,13182127663.0,-1947784508.0,371224515736.0,263248192374.0,25600850077.0,23748422539.0,3220256799.0,1557299460.0,,
2021,003120,일성아이에스,Manufacturing,212.0,42089835817.0,12579382463.0,16135081204.0,-1797410519.0,371382501205.0,279964899894.0,32933923663.0,25472910327.0,-1367510424.0,5704073471.0,,
2022,003120,일성아이에스,Manufacturing,212.0,61247846533.0,16317251756.0,27935137923.0,1297259736.0,494420098295.0,343905674251.0,92378082108.0,48852889219.0,105241191542.0,-38966011125.0,,
2023,003120,일성아이에스,Manufacturing,212.0,78053232127.0,23301415038.0,36086444764.0,-7992642135.0,419189929496.0,293943116751.0,69516428384.0,36436249470.0,-20940893247.0,-41474992531.0,,
2024,003120,일성아이에스,Manufacturing,212.0,69018340865.0,15088923431.0,27048691248.0,-9518107492.0,396879751742.0,270473320917.0,77650500737.0,11745156467.0,13094107409.0,-4255829617.0,,
2019,003160,디아이,Manufacturing,27212.0,109539464715.0,13047179244.0,32849535526.0,-6535241328.0,214826209392.0,100994559304.0,76662404071.0,74417887844.0,416865516.0,-13009196025.0,,
2020,003160,디아이,Manufacturing,27212.0,162257537446.0,11107698868.0,50390119912.0,5521898717.0,228890877783.0,103085859205.0,84045600197.0,92401937318.0,5758267040.0,10844584607.0,,
2021,003160,디아이,Manufacturing,27212.0,226567361019.0,18192923807.0,65816623246.0,16476140212.0,248156661607.0,121089114250.0,83950147867.0,96098088340.0,15139406764.0,-8022787418.0,,
2022,003160,디아이,Manufacturing,27212.0,231004368333.0,21395875597.0,65753175671.0,11153444246.0,274585823020.0,132045534034.0,75419812075.0,111206586935.0,15165290080.0,16725798388.0,,
2023,003160,디아이,Manufacturing,27212.0,214541934868.0,13453930072.0,59550486513.0,6139629128.0,280589482061.0,138996290352.0,75901417326.0,119340063760.0,1960664847.0,14884067925.0,,
2024,003160,디아이,Manufacturing,27212.0,213957402579.0,33024166228.0,52229454955.0,3081395875.0,319610580416.0,173173365346.0,80076158357.0,151870737375.0,2771028466.0,-14926104193.0,,
2019,003200,일신방직,Manufacturing,13101.0,496199335849.0,63470195666.0,92738024561.0,13589459419.0,953608709325.0,383837272221.0,232793517883.0,230408498419.0,7979804216.0,29497606018.0,,
2020,003200,일신방직,Manufacturing,13101.0,464871493380.0,72587622613.0,89873500339.0,13548435094.0,964200062868.0,454650026116.0,135682557860.0,234632046386.0,10432532205.0,56693948432.0,,
2021,003200,일신방직,Manufacturing,13101.0,601028587672.0,104555311851.0,136868180046.0,60970489628.0,1044004955919.0,485317223817.0,165652281321.0,249710018427.0,64210377493.0,21177392499.0,,
2022,003200,일신방직,Manufacturing,13101.0,593058768403.0,89090138557.0,64511308599.0,-16000918451.0,1176745986062.0,555778028112.0,147934841273.0,272298156963.0,114629330181.0,-13467116901.0,,
2023,003200,일신방직,Manufacturing,13101.0,539409047753.0,119675446872.0,78240151623.0,-1021003237.0,1059230389580.0,397420469887.0,136532967484.0,178495604004.0,9719711248.0,-6197598278.0,,
2024,003200,일신방직,Manufacturing,13101.0,523651392861.0,87896615670.0,88365325909.0,9064191185.0,1115758897982.0,390199501402.0,153676912482.0,208139452398.0,28106240407.0,47320559055.0,,
2019,003220,대원제약,Manufacturing,212.0,317827566516.0,48552666275.0,180155413363.0,35107129523.0,327532232677.0,121547976764.0,156467619773.0,123315892514.0,26879412658.0,30970630742.0,,
2020,003220,대원제약,Manufacturing,212.0,308501015863.0,42301767358.0,165937288226.0,24098893335.0,335214009972.0,117276452404.0,154773286004.0,122442338621.0,17198485545.0,24951403567.0,,
2021,003220,대원제약,Manufacturing,212.0,354176435161.0,54583649862.0,176467893509.0,19425905258.0,429579922427.0,180377165780.0,163694609217.0,211176224708.0,6610675911.0,22413390635.0,,
2022,003220,대원제약,Manufacturing,212.0,478884656361.0,66839590906.0,237941998909.0,43006376510.0,453550065821.0,207283824715.0,156606804474.0,204784866664.0,30657171591.0,33325991996.0,,
2023,003220,대원제약,Manufacturing,212.0,526952045065.0,73381973846.0,257247325089.0,32232798510.0,507998342357.0,209293035076.0,158075841833.0,243733869786.0,23463261382.0,51734342121.0,,
2024,003220,대원제약,Manufacturing,212.0,598162352613.0,77876735388.0,287330110666.0,28220453539.0,583388833683.0,257570267988.0,203455482483.0,298810595744.0,9044729468.0,30035038615.0,,
2019,003230,삼양식품,Manufacturing,108.0,543580958422.0,53609812134.0,157141964263.0,78285193733.0,470358961825.0,184550292413.0,246412965564.0,182721296801.0,60028836929.0,52513365100.0,,
2020,003230,삼양식품,Manufacturing,108.0,648506611450.0,44452071008.0,191472529593.0,95337903716.0,556224426073.0,199991590114.0,308693807331.0,208948913175.0,67973728472.0,80883024292.0,,
2021,003230,삼양식품,Manufacturing,108.0,642030314159.0,53199948005.0,170637890165.0,65363413971.0,753080320659.0,278912194653.0,421088381909.0,357388870699.0,56657565902.0,58357507370.0,,
2022,003230,삼양식품,Manufacturing,108.0,909036571591.0,83610717020.0,251222533395.0,90375676138.0,924929490964.0,348640276501.0,475328033457.0,470165749462.0,80271060994.0,47787143112.0,,
2023,003230,삼양식품,Manufacturing,108.0,1192914607980.0,79845300784.0,416732045012.0,147514090779.0,1170302770895.0,492073951173.0,542993392414.0,593512454782.0,126591199633.0,168099691095.0,,
2024,003230,삼양식품,Manufacturing,108.0,1728015003746.0,136843205339.0,723217308822.0,344569150443.0,1594782196967.0,676663603748.0,748045744318.0,766748854360.0,271255665463.0,357904674484.0,,
